PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
015i1,r2q1rk1/pp1bnpp1/2n1p3/2b1P1NQ/3p4/P7/1P3PPP/RNB2RK1 b - - 3 13,e7g6 h5h7,798,80,77,124,mate mateIn1 oneMove opening,https://lichess.org/Gk8K5tC9/black#26,French_Defense French_Defense_Advance_Variation
015mX,r3k2r/1ppqb2p/p1b1N1p1/3pPR2/3P2Q1/2P5/PP4PP/RNB3K1 b kq - 0 14,g6f5 g4h5,1394,75,98,2962,mate mateIn1 middlegame oneMove,https://lichess.org/ErH9zs0M/black#28,French_Defense French_Defense_Advance_Variation
016BD,r1bqk2r/pp4pp/3b1B2/3pNn2/4p3/2N5/PPP2PPP/R2QKB1R b KQkq - 0 11,g7f6 d1h5 e8f8 h5f7,1706,75,79,178,mate mateIn2 opening short,https://lichess.org/qzKzWmta/black#22,Nimzowitsch_Defense Nimzowitsch_Defense_Kennedy_Variation
016I9,8/1b2R1kp/p7/3p2P1/PP1n2KP/2r5/3N4/8 b - - 5 46,g7g6 h4h5,1142,80,93,1147,endgame mate mateIn1 oneMove,https://lichess.org/soXqrI59/black#92,
016Oz,k7/1p3q1r/pP1Qp3/3p1p1p/7P/5KP1/5P2/8 b - - 1 46,f7d7 d6f8 d7c8 f8c8,1058,75,80,197,endgame mate mateIn2 short,https://lichess.org/Nwf1qBB4/black#92,
016aw,6k1/4pp2/3p2p1/8/1P1QP2p/5Pqb/6r1/2R2BK1 w - - 0 38,f1g2 g3g2,653,105,75,201,endgame master mate mateIn1 oneMove,https://lichess.org/wGrXfzA5#75,
016fz,8/8/3R4/1P3k2/2Bb2pK/8/7r/8 w - - 1 63,h4g3 d4e5,1499,75,90,1127,endgame mate mateIn1 oneMove,https://lichess.org/jAbGFT6B#125,
016ow,1B3k2/5P2/5K2/7p/P4P1P/8/2p5/8 b - - 0 47,c2c1q b8d6,727,103,93,328,endgame mate mateIn1 oneMove,https://lichess.org/QZ9ccrd5/black#94,
016rF,r4qk1/pppb2p1/1bnp1R2/6N1/8/2NQ2B1/PP4PP/7K b - - 0 19,f8f6 d3h7 g8f8 h7h8 f8e7 c3d5,1942,75,95,6459,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/IoUBUxjr/black#38,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense
01749,2r3k1/5ppp/4p3/3n4/2QB4/1r4P1/5PKP/R2q4 b - - 1 32,c8c4 a1a8 b3b8 a8b8 c4c8 b8c8,651,103,95,1079,endgame long mate mateIn3,https://lichess.org/OVh3Rgxm/black#64,
0175u,4r1k1/4qp2/3p3p/3P1np1/8/2Q5/1P3PPP/R2N2K1 w - - 2 30,g1f1 e7e2 f1g1 e2e1 c3e1 e8e1,1249,123,88,22,backRankMate endgame long mate mateIn3,https://lichess.org/ZAjVr7XP#59,
0184P,1r6/3R2p1/p5kp/1p2p2N/2Pn2K1/1P6/P5PP/8 b - - 2 30,b5c4 d7g7,1156,75,97,3486,endgame mate mateIn1 oneMove,https://lichess.org/wgWQ1iov/black#60,
018Bb,2kr3r/4pBb1/Q2pNn1p/8/p3qP1n/P3B3/1PP2P2/R3K3 b Q - 5 25,c8b8 a6a7 b8c8 a7c7,1433,75,78,222,mate mateIn2 middlegame queensideAttack short,https://lichess.org/yCSRRV6O/black#50,
018Bi,8/3k1r2/p7/1p3p1P/3Q1PPB/P1n4K/1b1p4/3q4 b - - 10 55,d7e8 d4d8,1100,78,76,333,endgame mate mateIn1 oneMove,https://lichess.org/OqMLoW8f/black#110,
018KA,4r1k1/1b1r1pPp/4p3/p5B1/5Q2/1P6/PbR3qP/6RK w - - 0 36,g1g2 d7d1 f4f1 d1f1,1165,116,87,23,mate mateIn2 middlegame pin short,https://lichess.org/qeWQ34cz#71,
018b0,r4r1k/1ppq2p1/1pnp1nQp/4pN2/4P3/3PB2P/PPP2RP1/R5K1 b - - 11 18,c6e7 g6g7,1132,90,73,57,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/oD9GfZhW/black#36,Bishops_Opening Bishops_Opening_Vienna_Hybrid
0198M,6rk/p1N2R1p/1n1Q4/2p1p3/8/7P/PPP3P1/4q2K w - - 1 33,h1h2 e1g3 h2g1 g3g2,877,79,97,1399,endgame mate mateIn2 short,https://lichess.org/ldvaocEE#65,
019DY,rnb1k1nB/ppp2p1p/8/8/7q/1P3pb1/P1PPP2P/RN1QKB1R w KQq - 0 9,h2g3 h4g3,1084,183,0,8,mate mateIn1 oneMove opening,https://lichess.org/M6zRIUyg#17,
019VE,r1r3k1/1b3ppp/4p3/p2q4/1p1n4/3P1N1P/2PN1PP1/R2QR1K1 w - - 2 20,f3d4 d5g2,896,92,58,47,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/miZAAtjq#39,
019Z4,r1b2rk1/p2n2bp/4pqp1/2pp4/5PPP/2N1B3/PPPQ4/2KR1B1R w - - 0 16,c3d5 f6b2,791,81,100,58,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/Z6qRFYhT#31,Sicilian_Defense Sicilian_Defense_Dragon_Variation
019gx,1r6/6R1/3p4/1P1Rp3/K1r1P3/2k2P2/8/8 w - - 1 45,a4a5 c4a4 a5a4 b8a8 g7a7 a8a7,2085,82,85,254,attraction endgame long mate mateIn3 rookEndgame sacrifice,https://lichess.org/pCBDwbPH#89,
019tx,4Qb1r/pp2R1k1/2pq1p2/8/3p4/1BP4P/PP1B2P1/6K1 b - - 0 32,f8e7 e8f7,1106,81,94,780,endgame mate mateIn1 oneMove,https://lichess.org/z4oFAOJD/black#64,
019yp,5r1k/p1q3pp/2p1Q1p1/8/8/5RN1/P1P3P1/6K1 b - - 1 26,f8f3 e6e8 f3f8 e8f8,597,102,78,110,endgame mate mateIn2 short,https://lichess.org/gLC1NwZX/black#52,
01A6Y,2r4Q/p4k1R/1p2p3/3b1rq1/3P4/P1P5/3n1PPP/R5K1 b - - 4 28,f7g6 h8g7,1442,76,82,247,mate mateIn1 middlegame oneMove,https://lichess.org/mNU3DkdI/black#56,
01AYq,r1b4r/p1B1ppbp/2p2np1/kp6/N2RP3/8/PPP2PPP/2K2B1R b - - 1 13,a5a6 a4c5,827,76,100,126,mate mateIn1 middlegame oneMove,https://lichess.org/aIGFaJ1u/black#26,Modern_Defense Modern_Defense_Modern_Pterodactyl
01B3g,r2q1rk1/pp1b1pb1/2n1p3/3n2NP/3P4/3QB3/PP2BPP1/2KR3R b - - 2 18,d5e3 d3h7,668,83,78,152,mate mateIn1 middlegame oneMove,https://lichess.org/9lxz1ugK/black#36,Sicilian_Defense Sicilian_Defense_Alapin_Variation
01B5q,r4rk1/1pp1np1p/p4Qp1/3P3P/P2Nq3/8/1B4R1/5B1K b - - 0 36,e7d5 f6g7 g8g7 d4f5 g7g8 f5h6,2118,73,94,8556,attraction doubleCheck long mate mateIn3 middlegame pin sacrifice,https://lichess.org/seEUcuvw/black#72,
01BDV,4r3/2p2p1k/3p3p/3PqP2/1p5P/1P1R4/r1P3Q1/1K4R1 w - - 0 29,b1a2 e8a8 a2b1 e5a1,994,80,100,65,endgame mate mateIn2 short,https://lichess.org/VfhRAYDX#57,
01BI2,3R4/2p1k3/4p1p1/1p2P2p/1P6/8/4rr2/3R2K1 b - - 7 41,e7f7 d1d7,1031,79,93,149,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/FFtkhBNX/black#82,
01BKZ,2kr1bnr/ppp2ppp/8/8/8/q4N2/bPPBPPPP/2KR1B1R w - - 0 11,b2a3 f8a3,744,91,95,952,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/MLJUlMpw#21,Englund_Gambit Englund_Gambit_Other_variations
01BNN,1r4k1/3R1pbp/1p2p1p1/p1q5/P1P5/1B3Q2/5PPP/6K1 b - - 0 24,c5a3 f3f7 g8h8 f7g7,955,85,87,37,endgame mate mateIn2 short,https://lichess.org/8LHFibnx/black#48,
01BT1,r1bq1rk1/pp2bppp/4p3/3pn2N/1P1Q4/2P5/PB2BPPP/R4RK1 b - - 5 16,e5c6 d4g7,1083,108,69,26,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/njWp1YY9/black#32,Sicilian_Defense Sicilian_Defense_Modern_Variations
01BeL,8/5Q1R/pr5p/6p1/5p1k/q6P/2P2PPK/8 w - - 6 39,f7g7 a3g3 f2g3 f4g3 h2g1 b6b1,1568,76,96,6237,endgame long mate mateIn3 sacrifice,https://lichess.org/jye6zZRK#77,
01BjV,1r6/8/3bkN2/2p5/P2pp3/3P3P/R4PP1/6K1 w - - 2 47,f6e4 b8b1,694,99,96,798,endgame mate mateIn1 oneMove,https://lichess.org/0vctqXhL#93,
01CAb,8/p2Q1p2/1p3p1p/2b1k3/5P2/8/PPBr1q1P/R6K b - - 0 31,e5f4 d7f5 f4e3 f5e4,1493,75,84,732,endgame mate mateIn2 short,https://lichess.org/SyXXN7Qn/black#62,
01CCG,3r1rk1/p1p1R1pp/1pq5/8/2PP4/PN4Pb/1P1Q1P1P/4R1K1 w - - 1 27,d2g5 c6g2,1024,172,67,11,mate mateIn1 middlegame oneMove,https://lichess.org/qh9NVBQS#53,
01CQ7,1n3r1k/p5pp/8/7Q/4P3/2NP4/PPPB2qP/R2KRr2 w - - 3 21,d2e3 f1e1 d1e1 f8f1,1453,75,93,1530,attraction mate mateIn2 middlegame short,https://lichess.org/yu8CZvqe#41,
01D1x,r3q2k/7p/p3p1BQ/1p2P3/P7/2p2b2/1P3P1K/6R1 b - - 0 31,e8f8 h6h7,1024,83,95,255,endgame mate mateIn1 oneMove,https://lichess.org/c7vivmqC/black#62,
01DDB,3r2k1/3r1ppp/b4p2/1N4q1/Pp6/3nRB2/4QPPP/1R4K1 b - - 5 28,d3f4 e3e8 d8e8 e2e8,806,97,100,28,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/2EVt2r6r/black#56,
01DM2,6k1/5p2/1p2pn2/3pN3/1P1P1Pp1/P3r1Pp/2q1RP1P/6K1 w - - 0 32,e2c2 e3e1,430,108,92,680,endgame mate mateIn1 oneMove,https://lichess.org/eW07IKXH#63,
01DhL,1r4k1/2q3p1/p3R2p/b2p4/1rpP3N/6P1/1PQ1RPP1/6K1 b - - 0 31,b4b2 e6e8 b8e8 e2e8 g8f7 c2g6,1567,76,97,8502,killBoxMate long mate mateIn3 middlegame,https://lichess.org/pT896h9l/black#62,
01Dq7,2k5/ppp3q1/4p1r1/4P3/3P4/1PP2RPp/P3Q1nP/5K2 b - - 2 30,g7h7 f3f8 c8d7 e2b5 c7c6 b5b7,1074,78,94,980,endgame long mate mateIn3 queensideAttack,https://lichess.org/4SXAZbeY/black#60,
01Dsa,8/7Q/2kp4/4p3/5r1P/3P2K1/6P1/6b1 w - - 5 46,h4h5 g1f2 g3h3 f4h4,1112,77,100,83,endgame mate mateIn2 short,https://lichess.org/bgWBphZU#91,
01Dt6,3r2k1/1bqPn1pp/p3pp2/1pp3PQ/8/8/PPP4P/1K1R1R2 b - - 1 28,f6f5 h5e8 d8e8 d7e8q,1401,75,88,1930,advancedPawn kingsideAttack mate mateIn2 middlegame promotion short,https://lichess.org/rCyfbn1Z/black#56,
01Dtr,b4rk1/2pn2p1/1p4q1/6N1/7Q/4B3/1P3PPP/3R2K1 w - - 6 27,d1d7 g6b1 e3c1 b1c1 d7d1 c1d1,757,99,95,1146,long mate mateIn3 middlegame,https://lichess.org/ZvCTnCI7#53,
01EB4,7k/6p1/2p4p/p3P3/P7/1P1Bq2P/2P3P1/5R1K b - - 0 32,e3e5 f1f8,437,91,55,102,endgame master mate mateIn1 oneMove,https://lichess.org/fNOT9tE8/black#64,
01EFz,2r2rk1/p2bbpp1/2n1pn1p/q3P1N1/3P1B1P/2PQ4/P2N1PP1/R3K2R b KQ - 0 16,f6d5 d3h7,764,84,79,77,mate mateIn1 middlegame oneMove,https://lichess.org/nIzUwces/black#32,Queens_Pawn_Game Queens_Pawn_Game_London_System
01EKU,rn1q2k1/p1pp2pB/1p2pb2/6NQ/3P4/2P5/PP3P2/R3K2b b Q - 5 20,g8f8 h5f7,908,75,91,374,mate mateIn1 middlegame oneMove,https://lichess.org/zhb0rnDg/black#40,
01EMd,r6k/4q1pp/1n1pBp2/2p1nP2/1p2R2Q/1P5P/r5P1/2B1R1K1 b - - 6 31,b6d7 h4h7 h8h7 e4h4,1333,76,93,7161,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/cQMrswkE/black#62,
01EUl,r2qk2r/ppp2pp1/2p2n2/7p/3bP1b1/2N3Q1/PPP2PPP/R1B1KB1R w KQkq - 0 9,h2h3 d4c3 g3c3 d8d1,1302,77,95,32698,clearance mate mateIn2 opening short,https://lichess.org/eR5rGPfR#17,Russian_Game Russian_Game_Stafford_Gambit
01EfV,rn2k2r/ppq2p2/2p1pp2/8/2BN2p1/3P4/PPPB1P2/R2Q1RbK w kq - 4 16,h1g1 c7h2,707,79,98,1011,mate mateIn1 middlegame oneMove,https://lichess.org/YkITVZm0#31,Scandinavian_Defense Scandinavian_Defense_Main_Line
01Egl,2k5/r5p1/2K2p1p/8/7P/p7/8/4R3 b - - 7 61,a3a2 e1e8,686,94,73,178,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/HRglcTgk/black#122,
01Esj,2r5/p2bk1Q1/1p2p3/3nN3/3P4/8/Pq3PPP/4R1K1 b - - 0 25,e7d6 g7d7,1299,76,71,123,mate mateIn1 middlegame oneMove,https://lichess.org/TYiEDFul/black#50,
01EuL,3Q4/5pk1/5P2/4K2p/P2P4/2q1p3/5r2/8 b - - 0 52,g7g6 d8g8 g6h6 g8g7,948,97,95,200,endgame mate mateIn2 short,https://lichess.org/RG5h38pt/black#104,
01F7L,r3kb1r/ppp2ppp/8/2p1Pb2/3Pn2q/3B1P2/PPP3PP/RNBQK2R w KQkq - 1 9,e1e2 h4f2,917,77,86,241,mate mateIn1 oneMove opening,https://lichess.org/bHxdc27g#17,Russian_Game Russian_Game_Stafford_Gambit
01FSC,4r3/5Qkp/p5pN/8/6P1/6KP/P1P1r3/8 b - - 0 34,g7h6 g4g5 h6h5 f7f3 h5g5 f3f4 g5h5 f4h4,2134,81,88,475,endgame mate mateIn4 queenRookEndgame veryLong,https://lichess.org/efFWEKnd/black#68,
01FmQ,3r2k1/2B3pp/1Q2Pp2/2b5/P3n3/5N2/2q2PPP/5RK1 w - - 4 32,e6e7 c2f2 f1f2 d8d1 f3e1 d1e1,1809,75,95,8152,long mate mateIn3 middlegame pin sacrifice,https://lichess.org/e8I8ds3w#63,
01G4i,6r1/1pp2rpk/p4nR1/3qpP1P/8/2P3Q1/PP3P1K/6R1 b - - 6 35,f6h5 g6h6 g7h6 g3g8,1815,74,97,1198,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/z8X3byMF/black#70,
01GBu,5r1k/3p2bp/p4pp1/qp1br3/4P3/1Q4B1/PP2RPPP/4R1K1 w - - 0 23,e4d5 a5e1 e2e1 e5e1,1300,75,93,4866,backRankMate mate mateIn2 middlegame short xRayAttack,https://lichess.org/t1gBJrWV#45,
01GC2,3b4/pp2kprp/8/1Bp5/4R3/1P6/P4PPP/1K6 b - - 0 22,e7f8 e4e8,429,112,93,966,endgame mate mateIn1 oneMove,https://lichess.org/6c75Zk3T/black#44,
01Gjl,rn2k2N/p1pn3p/8/3b2B1/3p4/N7/PP4PP/4R1K1 b - - 3 21,e8f8 g5h6 f8g8 e1e8 d7f8 e8f8,1677,74,96,7694,exposedKing long mate mateIn3 middlegame,https://lichess.org/ATVeox2b/black#42,
01GkW,5b1k/pQ6/5BBp/5P2/3q2p1/7P/6PK/8 b - - 0 36,d4f6 b7h7,583,102,94,255,endgame mate mateIn1 oneMove,https://lichess.org/i07nEgsG/black#72,
01Gqt,4Q3/6bk/6pp/pp6/8/3qBP1P/PP6/K1R5 w - - 0 37,a2a3 d3a3 a1b1 a3b2,1317,75,100,804,endgame mate mateIn2 pin short,https://lichess.org/9fYQl16d#73,
01H4V,r5k1/6p1/2N3pp/3p4/P2P4/1P5n/6PP/5RqK w - - 7 34,f1g1 h3f2,863,82,100,154,endgame mate mateIn1 oneMove smotheredMate,https://lichess.org/ekvxZJSu#67,
01HAa,r1bq3r/1np1k1b1/pp1p3p/3Pp2B/2P1Pp1Q/2N5/PP1N2PP/R4RK1 b - - 5 19,e7d7 h4g4 d7e7 g4g7,1960,75,86,261,fork mate mateIn2 middlegame short,https://lichess.org/duha46pd/black#38,
01HBm,r4rk1/pb2bpp1/4pn1p/2pqN3/3p3B/3P3P/PPP1NPP1/1R1Q1RK1 w - - 2 15,h4g3 d5g2,543,139,33,21,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/uptCqzGJ#29,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
01HI3,Q3R3/1R3ppk/7p/8/2p5/2P5/1Pr4r/4K3 w - - 3 54,b7f7 c2c1,1177,78,93,1084,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/cBCqtthS#107,
01HV2,3rk2r/p3nppp/1pp5/q7/1B2QRP1/4P2P/P7/4KR2 b k - 11 30,a5d5 e4e7,928,78,84,191,mate mateIn1 middlegame oneMove,https://lichess.org/wYnJuODv/black#60,
01Hgu,2k5/p1p5/r6q/3b4/8/3P4/PPP2P1P/R1B2RK1 w - - 0 31,c1h6 a6g6 h6g5 g6g5,986,82,94,6108,endgame fork mate mateIn2 short,https://lichess.org/9laF2Tml#61,
01HoZ,r5rk/1p3p1p/1b1p1p2/pP1P3q/P1P1Pn2/3B1NK1/5P2/R2Q3R w - - 8 28,g3f4 h5g4,1767,84,84,911,mate mateIn1 middlegame oneMove,https://lichess.org/VOay9YDM#55,
01I0q,2k2n1r/prp3pp/8/Q1RP4/2N1Pq2/P7/1P3PPP/5RK1 w - - 3 28,f1c1 f4c1 a5e1 c1e1,683,77,100,457,hangingPiece kingsideAttack mate mateIn2 middlegame short,https://lichess.org/sFXEAJ3W#55,
01IA8,r4r1k/pp2QRpp/2p5/8/2n5/8/Pq4PP/3R3K b - - 0 28,f8f7 d1d8 a8d8 e7d8 f7f8 d8f8,1304,107,81,42,endgame long mate mateIn3,https://lichess.org/0sYYsIVJ/black#56,
01IFU,r1b2rk1/pp3pp1/3b3p/3Bn3/P2N1q2/2P4P/1P3PP1/RN1Q1RK1 w - - 1 17,d4e2 e5f3 g2f3 f4h2,1083,76,98,1974,kingsideAttack mate mateIn2 opening sacrifice short,https://lichess.org/0kHqIPwO#33,Philidor_Defense Philidor_Defense_Other_variations
01IFr,6Rk/pp6/1bpN3p/4P1p1/7q/3Q3P/PP4P1/7K b - - 0 28,h8g8 d3g6 g8h8 d6f7,966,89,95,1731,endgame mate mateIn2 short,https://lichess.org/3Rc0bO6Y/black#56,
01IW8,r5r1/pb2kp1Q/2p5/q1b1N2P/1p2P3/8/PnP1N3/1K1R4 b - - 0 24,b2d1 h7f7 e7d6 e5c4,1779,76,86,338,mate mateIn2 middlegame short,https://lichess.org/JPaYHpzn/black#48,
01Ie5,8/3R3p/6pk/5p2/5PP1/1r5P/r2B1K2/8 b - - 0 46,b3b2 g4g5 h6h5 d7h7,877,90,95,2167,deflection endgame mate mateIn2 short,https://lichess.org/MSON3n5v/black#92,
01InH,4k1nr/r1pp1ppq/1p2p3/2b5/2P1PP2/pPNP1nP1/P2B1N1P/R2Q1RKB w k - 3 21,d1f3 h7h2,758,96,97,2446,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/mT8UmU6y#41,
01Inf,r2q3k/pp2R1pp/3p4/Q7/8/8/Pb3PPP/4R1K1 b - - 0 29,d8a5 e7e8 a8e8 e1e8,530,92,78,137,backRankMate endgame mate mateIn2 short,https://lichess.org/CkfSk11W/black#58,
01Ivs,r1k4r/pp3Qp1/2nb3p/1B2q3/4N3/8/PP3PPP/R4RK1 w - - 1 18,b5c6 e5h2,701,78,100,147,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/Nx6lrEN2#35,Caro-Kann_Defense Caro-Kann_Defense_Accelerated_Panov_Attack
01IyI,k1r2n2/p2r1pp1/P1BBp2p/4P3/2P5/2K4P/5PP1/1R6 b - - 0 34,c8c6 b1b8,575,85,64,82,endgame master mate mateIn1 oneMove,https://lichess.org/HhbcAeLd/black#68,
01J3q,r3r1k1/ppq1ppb1/2p3nN/2Pp3p/3Pn2N/1P2P2P/PB3QP1/R4RK1 b - - 9 23,g7h6 f2f7 g8h8 h4g6,1265,76,97,20995,fork mate mateIn2 middlegame short,https://lichess.org/CUMxzqX2/black#46,
01J5O,r4r1k/1pp1NppR/3p4/p3n3/4P3/1PPP2P1/1P1K2P1/3R4 b - - 0 22,h8h7 d1h1,514,97,89,2550,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/2DUSUcNf/black#44,
01J6z,6k1/2qn2bp/3p2p1/1p1r4/1P2N3/4BN2/P4PPP/2R3K1 w - - 0 26,c1c7 d5d1 f3e1 d1e1,453,89,100,84,backRankMate mate mateIn2 middlegame short,https://lichess.org/x5acZ9ke#51,
01J8c,r1bqk2r/pp2bpp1/2p1pn1p/4N3/3PNQ2/2P3P1/PP3PBP/R3K2R b KQkq - 4 13,f6e4 f4f7,819,77,83,235,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/p8782uZk/black#26,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
01JIQ,3r4/1pp3bk/3p3n/p2P3Q/P3p3/4q3/1P2Nr2/R2K2R1 b - - 7 39,f2e2 h5g6 h7h8 g6g7,1009,79,89,41,mate mateIn2 middlegame short,https://lichess.org/cTUCVX0V/black#78,
01JJc,4k3/4P3/2p1KP2/2N5/7r/8/p7/8 b - - 4 42,h4h6 c5e4 c6c5 e4d6,2115,89,59,102,endgame mate mateIn2 quietMove short,https://lichess.org/beTqPTep/black#84,
01Jrn,5rk1/3q1r1p/1p1bQ1p1/8/1P4R1/7P/3N2P1/5R1K w - - 5 34,e6d7 f7f1 d2f1 f8f1,693,105,88,828,mate mateIn2 middlegame short,https://lichess.org/eRVQUz9d#67,
01Jy6,r2r2k1/p3qppp/1pb1p3/2p1P1N1/5n2/2P2N2/PPQ2PPP/R4RK1 b - - 7 16,h7h6 c2h7 g8f8 h7h8,828,102,67,26,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/r6Io6rlI/black#32,Sicilian_Defense Sicilian_Defense_Alapin_Variation
01K7q,6rk/2r5/1Q6/4q2p/p3P2P/5R2/1P3PP1/4R1K1 w - - 3 34,e1e3 c7c1 e3e1 c1e1,871,76,85,107,endgame mate mateIn2 short,https://lichess.org/Q3DRRTV4#67,
01KQY,2r2k2/1R3p1p/6pP/P2p4/1p6/1P2RPP1/3r4/1K6 b - - 2 39,c8c2 b7b8 c2c8 b8c8,826,99,97,708,endgame mate mateIn2 rookEndgame short,https://lichess.org/O7OlrfG1/black#78,
01KVi,2r3q1/1p6/p2p3R/3PpkP1/4np2/3B4/PP6/1K4R1 b - - 5 31,g8d5 h6f6,1268,160,81,59,endgame mate mateIn1 oneMove pin,https://lichess.org/3alLBNAk/black#62,
01Kn5,8/8/8/1R3p2/1P6/6k1/r6p/7K w - - 2 50,b5f5 a2a1 f5f1 a1f1,441,100,78,195,endgame mate mateIn2 rookEndgame short,https://lichess.org/k647Qsyr#99,
01Kz0,4rr2/RQ4pk/2p2q1p/8/8/1P1P4/2P2PPP/5RK1 w - - 3 29,a7a6 f6f2 f1f2 e8e1 f2f1 e1f1,1159,87,92,1986,endgame long mate mateIn3 sacrifice,https://lichess.org/Q262mNXq#57,
01L59,rnb2rk1/pp1p1ppp/4p3/4P3/3b1Pnq/2N5/PPPNB1PP/R1BQ1R1K w - - 2 12,g2g3 h4h2,1106,78,90,1381,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/5qG1QQrX#23,Mieses_Opening Mieses_Opening_Other_variations
01LA9,2r3k1/p4q2/4N1pQ/1p1nP3/3P4/8/5PP1/6KR b - - 0 32,f7e6 h6h8 g8f7 h1h7,1463,76,85,1317,endgame mate mateIn2 short,https://lichess.org/mFqNeSJb/black#64,
01LBw,r6r/ppp1kBp1/2np4/4p3/4P1p1/P2P3q/1PPN1P2/R2Q1RK1 w - - 0 17,d1g4 h3g4,728,94,85,333,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/b4KcZaUU#33,Philidor_Defense Philidor_Defense_Other_variations
01LGs,4rr2/ppp2q1k/3p2p1/2bP4/4RPP1/1RBQ4/P6P/7K b - - 0 32,e8e4 d3h3 h7g8 h3h8,1253,76,88,1608,mate mateIn2 middlegame short,https://lichess.org/Z3tr3Uaf/black#64,
01LO7,r3r1k1/1pqb1p1p/4p1nQ/p1bp3N/3p4/P2B1P2/1PP2P1P/R3R1K1 b - - 0 17,c5f8 h5f6 g8h8 h6h7,1210,75,100,169,fork mate mateIn2 middlegame short,https://lichess.org/o7FKUW1k/black#34,French_Defense French_Defense_Advance_Variation
01LaG,6rk/R7/3p1q1p/3P2pQ/1P2P3/3P1p1P/P1r3PB/1R5K w - - 0 28,a7f7 f3g2 h1g1 f6d4 f7f2 d4f2,1564,75,91,1325,advancedPawn kingsideAttack long mate mateIn3 middlegame,https://lichess.org/UtNFI4I6#55,
01LlS,4rrk1/ppp1qppp/8/6N1/4N1P1/b2Q3P/P4P2/1R4K1 b - - 0 24,h7h6 e4f6 g7f6 d3h7,871,78,100,267,clearance kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/2D65uUUV/black#48,
01LoE,r1b2k1r/pppp2pp/2n5/4q1N1/2Q1P3/8/P4PPP/R1B2RK1 b - - 2 15,h7h6 c4f7,982,87,81,82,mate mateIn1 middlegame oneMove,https://lichess.org/BmlNRrDy/black#30,Italian_Game Italian_Game_Evans_Gambit
01Lyl,3r1rk1/pp4b1/2p2p2/5P1p/6n1/2N2B2/PPP1Q1Pq/3RR1K1 w - - 2 26,g1f1 h2h1,938,80,88,550,mate mateIn1 middlegame oneMove,https://lichess.org/sZYNjKzl#51,
01MAv,2r1r1k1/2q2pp1/bpn2b1p/p2pp1P1/3P3P/P1P1QN2/1PBN1P2/3RR1K1 b - - 0 21,e5d4 e3e8 c8e8 e1e8,1012,76,100,156,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/ykWLYdOX/black#42,
01MCO,Q6k/7p/6p1/8/3b4/4q3/PP5B/2r2R1K b - - 3 32,h8g7 a8f8,1342,209,63,28,endgame master mate mateIn1 oneMove,https://lichess.org/HWBbx7PB/black#64,
01MOR,1k6/1p2R3/2p1B1r1/p6p/N4r2/8/PPP5/3R3K w - - 2 32,a4c5 f4h4 e6h3 h4h3,1271,76,86,400,endgame mate mateIn2 short,https://lichess.org/z28CI1fv#63,
01MPw,3r4/p1k3q1/1p2p2p/2p1n1p1/2P1N3/P2R2Q1/1P3PPP/6K1 w - - 1 29,d3e3 d8d1 e3e1 d1e1,676,97,65,162,backRankMate endgame mate mateIn2 short,https://lichess.org/XVfpxq4Y#57,
01Md6,4r1k1/p4pp1/7p/4P3/P2pB3/4n2P/1r4P1/2R1R2K b - - 0 29,e8e5 c1c8 e5e8 c8e8,937,88,83,157,endgame master mate mateIn2 short,https://lichess.org/KSMUL81f/black#58,
01Mgn,1r4kQ/3b4/3qp1p1/3p3R/p2P3P/2P3P1/P4P2/6K1 b - - 1 32,g8f7 h5h7,1372,120,86,63,endgame master mate mateIn1 oneMove,https://lichess.org/bmPBG7N6/black#64,
01Mwq,r4b2/1p3R2/3kp1p1/1B1p1b2/P2P4/8/1PP1N2r/2K1R3 b - - 1 27,a8c8 f7d7,829,77,100,190,mate mateIn1 middlegame oneMove,https://lichess.org/pGz2Uq5K/black#54,
