PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00LXD,8/p7/1p2k1pp/5p2/3P1P2/4K3/PP5P/8 w - - 2 37,a2a4 g6g5 f4g5 h6g5,2318,83,26,52,advantage endgame master pawnEndgame short,https://lichess.org/aSmBXG8T#73,
00Lhb,2n4k/p3b2p/Pp6/1PpPp3/2B1PpP1/1P6/5BK1/8 b - - 0 33,c8d6 f2c5 b6c5 b5b6 a7b6 a6a7,1790,85,89,44,advancedPawn advantage endgame long master masterVsMaster sacrifice,https://lichess.org/PN1IyrE7/black#66,
00LoE,2k5/1p4p1/p4b2/3p4/3P4/2PQN3/PP3q2/1K6 w - - 0 37,e3d5 f2g1 b1c2 g1g2,1858,75,46,121,crushing endgame short,https://lichess.org/bDt5hp3w#73,
00Lqo,2Q5/p5pk/1r2p3/K2pP2p/3P4/2P4R/PPq5/8 b - - 12 41,c2b2 h3h5 h7g6 c8e8,1175,151,33,16,endgame mate mateIn2 short,https://lichess.org/7t0X6qSm/black#82,
00Lt1,r4k2/pp3p2/2pNR2p/5Qp1/1P3n2/3P4/P1PK1qPP/8 w - - 6 31,d2c3 f4d5 c3b3 f2f5 d6f5 f7e6,1809,77,94,315,advantage discoveredAttack endgame long,https://lichess.org/CcaXmpEd#61,
00Lyc,4R3/1p4k1/1q1N1bpp/3B4/5p1P/p4P2/3RK1P1/8 w - - 4 42,d6e4 b6b5 d2d3 b5e8,1935,76,78,133,crushing endgame fork master short,https://lichess.org/YB9ozD4y#83,
00M6i,6k1/1N4pp/p7/4bp2/P1P5/1r6/6PP/2R3K1 w - - 1 33,b7c5 e5d4 g1f1 d4c5,1143,119,43,19,crushing endgame fork short,https://lichess.org/kUhFtcHh#65,
00MDy,8/pp6/2p1k3/2Pp2pp/1P1P1p2/P2K1P2/6PP/8 w - - 0 42,g2g3 f4g3 h2g3 h5h4 g3h4 g5h4,1537,74,92,138,crushing endgame long pawnEndgame,https://lichess.org/LQDmrg5w#83,
00ME0,8/1p6/p1b5/5k1p/1PB1p2P/P3P1K1/8/8 b - - 2 35,f5e5 c4f7 c6d7 f7h5,1617,76,94,3220,bishopEndgame crushing endgame short,https://lichess.org/Z2H5mRQg/black#70,
00MFe,3r3k/p5pp/2r2q2/2p4Q/8/8/P5PP/3R1R1K b - - 5 29,d8d1 h5e8 f6f8 e8f8,1357,75,93,2125,endgame mate mateIn2 short,https://lichess.org/d1J7UJ4D/black#58,
00MHi,8/8/5pp1/5k1p/5P1P/4R1P1/2r5/5K2 w - - 0 43,e3e2 c2e2 f1e2 f5g4 e2f2 g4h3,2231,81,73,217,crushing endgame long rookEndgame zugzwang,https://lichess.org/im48PGD7#85,
00MIY,6k1/3R3p/1p5q/3P4/3QP1pN/6P1/PPr3B1/5rK1 w - - 0 25,g1f1 h6c1 d4d1 c1d1,1500,82,83,49,endgame mate mateIn2 short,https://lichess.org/SHHHsXB9#49,
00MWz,8/8/2B5/4pK2/3k1pPp/5n1P/8/8 b - - 3 57,f3g1 g4g5 g1e2 g5g6,818,85,98,2366,crushing endgame quietMove short,https://lichess.org/1sHbVvW6/black#114,
00MZr,1k5r/ppp5/2p5/3n4/5pQ1/3P1P1r/PPP2K2/5R2 w - - 2 26,f1g1 h3h2 g1g2 d5e3,2025,77,90,1430,crushing endgame short,https://lichess.org/LITlSDhw#51,
00Mca,1k6/1Pp1rqp1/p1R5/6pp/Q6P/1P6/P4PBK/3r4 b - - 5 34,e7e6 a4c4 e6c6 c4f7,2350,73,91,4513,crushing endgame short,https://lichess.org/FcSCJACK/black#68,
00Mei,8/6rk/6p1/1R3b1p/2pQ1P2/2P3P1/qP4PK/8 b - - 0 36,f5d3 d4d8 a2a7 b5b8 a7b8 d8b8,2590,84,83,211,advantage endgame long master quietMove,https://lichess.org/xvCSyLc3/black#72,
00Msq,r5k1/1pp2Bp1/5n1p/1q2N3/3P4/7P/5PP1/4Q1K1 b - - 2 30,g8f8 f7c4 b5c4 e5c4,1870,77,93,796,crushing endgame master short,https://lichess.org/2cdEjZvR/black#60,
00MwU,3r1b1R/ppq3p1/2k3P1/3p4/1P1Q4/4PP2/P1P5/2K5 b - - 0 26,a7a6 h8f8 d8f8 d4c5 c6d7 c5f8,1771,75,91,267,advantage attraction endgame fork long sacrifice,https://lichess.org/r7d4mCDm/black#52,
00NAM,r5k1/pp3ppp/8/3p4/3P4/4R2P/q1P1QPPK/8 b - - 1 21,a2c4 e3e8 a8e8 e2e8,774,78,100,355,endgame mate mateIn2 short,https://lichess.org/be70QtoL/black#42,
00NBR,8/1p2np2/1Pp1k3/p1P3p1/P2K3p/7P/4BPP1/8 b - - 1 33,e7d5 e2c4 e6d7 c4d5,2022,85,84,42,crushing endgame master short,https://lichess.org/CYEsHleN/black#66,
00NKk,2r2rk1/pp4q1/4Q3/3p4/3P4/P1P5/1P3PPP/4R1K1 b - - 0 25,g8h8 e1e3 c8c7 e3h3,1790,75,91,228,advantage endgame quietMove short,https://lichess.org/eKEoNNem/black#50,
00NOI,3r4/2k2p1p/pp2pp2/2p5/3nN3/6P1/PPP2PRP/2K5 w - - 2 23,e4f6 d4e2 c1b1 d8d1,964,92,60,38,backRankMate endgame mate mateIn2 short,https://lichess.org/Z7mmtXNG#45,
00NUc,6k1/6pp/1PP5/4b3/3p4/Br5P/4prP1/R5RK w - - 1 30,c6c7 b3h3 g2h3 f2h2,1536,107,81,55,endgame mate mateIn2 sacrifice short,https://lichess.org/8FRZVN6d#59,
00NVe,2B4k/p1p3pb/8/5pnr/8/2P2R2/PPP2K2/6R1 w - - 6 34,c8f5 g5f3 f5g4 f3g1,1821,86,80,34,advantage endgame short,https://lichess.org/7yU1Aehr#67,
00NaX,4r1k1/1p2r3/p1p5/3p1p2/PP1P1q1p/2Q1P1pP/5PP1/4R1K1 w - - 0 39,e3f4 e7e1 c3e1 e8e1,433,92,78,284,endgame kingsideAttack master mate mateIn2 queenRookEndgame short,https://lichess.org/rZL4HlNU#77,
00Nej,6k1/1p3pp1/pB2qb1p/2P5/1P6/6QP/4r1P1/3R3K b - - 4 33,f6e5 d1d8 g8h7 g3d3 e6g6 d3e2,1105,78,91,3083,crushing endgame fork long,https://lichess.org/P5XLEtLV/black#66,
00Nih,8/3K4/8/5k1p/7P/8/8/8 w - - 1 62,d7e7 f5g4 e7e6 g4h4,1178,232,38,17,crushing endgame pawnEndgame short,https://lichess.org/uGsqUTBh#123,
00Nua,8/1p1k2r1/p1p5/2P1R3/1P1pP3/P2r4/5RPK/8 w - - 1 31,a3a4 g7h7 h2g1 d3d1 f2f1 h7h1 g1h1 d1f1,1841,83,74,51,endgame,https://lichess.org/9qW9sLHW#61,
00O14,6k1/3P1pp1/4p3/p7/Q3R3/3q1PP1/1P3PK1/2r5 w - - 0 37,a4d4 d3f1 g2h2 f1h1,996,77,72,196,endgame mate mateIn2 short,https://lichess.org/IynnE0r9#73,
00O3h,5k2/R3Rp2/6p1/1p5p/1P5K/2nr4/7P/8 b - - 7 43,d3d4 h4g5 c3e4 g5h6,1203,82,91,2211,crushing defensiveMove endgame short,https://lichess.org/71bhLvdU/black#86,
00O9Z,5QR1/5p1p/1b3qp1/p6k/P2P4/8/1P2rPPP/5RK1 w - - 7 32,g8h8 f6f2 f1f2 e2e1 f2f1 b6d4 g1h1 e1f1,1613,78,85,898,backRankMate deflection endgame fork master mate mateIn4 pin sacrifice veryLong,https://lichess.org/DKnGKRmQ#63,
00ON5,8/k1p5/P7/3N4/3P2pp/3K2n1/6P1/8 w - - 1 47,d3e3 h4h3 e3f2 h3h2 f2g3 h2h1q,1701,97,100,32,advancedPawn crushing endgame knightEndgame long promotion,https://lichess.org/d71Ts3ff#93,
00OOp,5rk1/1bR3q1/pQ6/8/6r1/4R2P/P7/6K1 w - - 0 28,h3g4 g7g4 e3g3 g4g3,1053,91,86,84,endgame mate mateIn2 short,https://lichess.org/N1WcEYJH#55,
00OPi,5k2/5p1p/1p1P2p1/1B6/5P2/1P3KP1/n6P/8 w - - 0 38,f3e4 a2c3 e4d4 c3b5,669,83,98,422,advantage endgame fork master short,https://lichess.org/4K29qsm1#75,
00OPk,6rk/7p/R2N3P/1r6/1P5K/P7/8/8 b - - 4 50,b5d5 d6f7,816,103,93,914,endgame mate mateIn1 oneMove,https://lichess.org/aDJVIeGE/black#100,
00OQt,8/8/8/p3b3/P1B2pKp/1Pk1p2P/6P1/8 w - - 8 50,g4h4 c3d2 h4g4 e3e2 c4e2 d2e2,1663,75,88,359,advancedPawn bishopEndgame crushing endgame long,https://lichess.org/vZaFj9IE#99,
00OR6,2r4k/5Q1p/p7/1pq5/4p2N/2P3bP/PP4P1/4R2K b - - 0 34,g3e1 f7f6 h8g8 h4f5 c5f5 f6f5,2265,79,82,116,advantage endgame long quietMove,https://lichess.org/kMLJ7GPV/black#68,
00OXc,8/5K1p/1p4pk/8/3brp2/5R2/8/8 b - - 5 50,g6g5 f3h3,686,103,92,873,endgame master mate mateIn1 oneMove,https://lichess.org/Dp1LJyaZ/black#100,
00Oqz,5r2/7r/2kpqB1P/p1p1p2Q/P3P3/2PP4/5P1K/6R1 w - - 0 40,g1g6 f8f6 g6f6 e6f6,906,89,93,421,crushing endgame master short,https://lichess.org/OxaRmufB#79,
00Oyf,8/1p6/7p/3k1pp1/1P5P/3K1P2/6P1/8 w - - 0 39,h4g5 h6g5 d3c3 d5e5 c3c4 e5f4 c4c5 f4g3,2707,87,82,184,crushing endgame pawnEndgame veryLong zugzwang,https://lichess.org/eysZBqWU#77,
00Ozz,3kRr2/3n1B1p/2pP4/p1n5/Ppp5/8/1P3PPP/4R1K1 b - - 8 32,f8e8 e1e8,868,100,84,196,endgame mate mateIn1 oneMove,https://lichess.org/gO3w1uZJ/black#64,
00P45,3r1r2/p1p2p1k/1p2pPpp/7P/3qBQ2/8/PPP3P1/5R1K b - - 0 27,e6e5 h5g6 f7g6 f4g4 f8f6 f1f6 d4d1 g4d1 d8d1 h1h2,2466,94,90,40,advantage endgame veryLong,https://lichess.org/HlG7NGUO/black#54,
00P7n,r4rk1/p1p1R1pp/2p2p2/5P2/6Q1/1P5P/q5PK/8 b - - 1 30,a2b3 g4g7,1465,456,71,8,endgame mate mateIn1 oneMove,https://lichess.org/bFrOMLOq/black#60,
00P81,6k1/5p2/4p2p/3pPP2/1R5P/7r/2B5/2b2K2 b - - 0 46,h3c3 b4b8 g8h7 f5e6 c3c2 e6e7,2217,74,93,6773,advancedPawn crushing discoveredAttack endgame long sacrifice,https://lichess.org/SIETCqbJ/black#92,
00PHg,R7/P4p2/5k1p/q5n1/5R2/7P/5PK1/8 b - - 2 46,f6e5 a8e8 e5f4 a7a8q a5a8 e8a8,1421,75,94,2089,advancedPawn advantage clearance endgame long promotion,https://lichess.org/u5o6sm6r/black#92,
00PrK,r7/7R/P3k3/4p2p/3b2p1/3K4/8/5R2 b - - 7 55,a8a6 h7h6 e6d5 h6a6,969,81,91,183,crushing endgame short skewer,https://lichess.org/N9FWAV9a/black#110,
00PvX,8/n7/P7/3k4/PK6/7P/5PP1/8 w - - 0 53,b4a5 d5c5 f2f3 a7c6,1660,75,86,241,endgame knightEndgame mate mateIn2 short,https://lichess.org/tH6dRFcZ#105,
00Pw1,5r1k/2p3Rp/3p4/p2Pn3/1p2B3/1P6/PKP2r1P/6R1 b - - 1 28,f2e2 g7h7,1127,75,98,815,endgame master mate mateIn1 oneMove,https://lichess.org/WAkWH6IK/black#56,
00Q4v,8/2p1b3/q1Pp2k1/3Pp3/4Pr2/1Q3PK1/3N2P1/7R w - - 1 47,h1e1 e7h4 g3h2 h4e1,1228,81,74,64,crushing endgame short skewer,https://lichess.org/gHKVgDSR#93,
00QCe,1k5r/n2r2pp/5p2/ppN5/5P2/8/2R3PP/1R4K1 b - - 3 28,d7c7 c5a6 b8b7 a6c7,1398,75,93,1300,crushing endgame fork short,https://lichess.org/fovXj5D1/black#56,
00QHM,6k1/pp3rpp/4Nb2/4p3/1B1r4/6PK/PP5P/2R5 b - - 0 28,d4b4 c1c8 f6d8 c8d8 f7f8 d8f8,913,97,95,218,endgame long mate mateIn3,https://lichess.org/VyUHT6ng/black#56,
00QOa,6rk/1pp1R1p1/6Bp/2b4P/8/pP3PK1/P1P5/8 w - - 5 32,e7c7 c5d6 f3f4 d6c7,865,108,95,525,crushing endgame fork short,https://lichess.org/afclLtrR#63,
00QQS,2r3k1/1p1q1ppp/4p3/Q7/3P4/P1B5/1Pr2PPP/R5K1 b - - 0 22,d7d4 c3d4 c2c1 a5e1,1828,167,43,18,advantage endgame hangingPiece short,https://lichess.org/tG606j71/black#44,
00QVZ,8/7p/4K3/6p1/2k3P1/8/5P2/8 b - - 0 43,c4d4 e6f5 h7h6 f5g6 d4e4 g6h6,1459,75,81,519,crushing endgame long master pawnEndgame,https://lichess.org/gVqoHhuS/black#86,
00QW1,8/3r1ppp/4p3/k3P3/pR2R2P/2P5/2Kr1PP1/8 w - - 4 31,c2c1 d2d1 c1b2 d7d2 b2a3 d1a1,901,92,95,213,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/I3LnvYRW#61,
00QY3,2k3r1/pp5p/4p3/2p2p2/2P5/P4P1q/1PQ1RR1b/7K w - - 0 32,f2h2 h3f1,1048,76,88,283,endgame master mate mateIn1 oneMove,https://lichess.org/Ip4qQXo1#63,
00QjF,8/8/1pr1p1kp/pbPp2pN/3Pp1P1/1P2K3/P6P/2R5 b - - 0 29,e6e5 c5b6 c6c1 b6b7 c1e1 e3d2,2103,76,86,703,advancedPawn crushing endgame long master sacrifice,https://lichess.org/oPvDBkpv/black#58,
00Qlc,8/5R2/P7/2p1r3/2Pp2k1/3K4/5p2/8 b - - 1 54,e5f5 f7f5 g4f5 d3e2 f2f1q e2f1,1596,76,93,1262,crushing endgame long rookEndgame,https://lichess.org/CvcBVbVr/black#108,
00Qo8,8/8/RP4p1/1r1N1pkp/P1n1p3/6P1/6P1/4K3 b - - 0 49,b5d5 b6b7 d5d8 a6a8,1064,79,94,269,endgame,https://lichess.org/Sxlq7BKB/black#98,
00QyM,8/3k4/1pp3p1/4Pp1p/2PK1P1P/pP6/P7/8 b - - 1 35,d7e6 b3b4 e6e7 b4b5 c6b5 c4b5,2203,76,94,924,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/DcRRuwOx/black#70,
00R0m,8/4k2p/Q1p1p3/p2pP1r1/q7/P6P/1P3PK1/2R2R2 w - - 1 28,g2f3 a4e4,1356,98,38,32,endgame mate mateIn1 oneMove,https://lichess.org/qcC85YJl#55,
00R2A,2kr1b1R/p5p1/8/3P1p2/8/4B3/PPPK1P2/8 w - - 1 25,c2c4 f8b4 d2d3 d8h8,881,78,99,1361,crushing discoveredAttack endgame short,https://lichess.org/ZjzT3REI#49,
00R4l,r1b5/p4pkp/3p2p1/2pPr3/2P5/1P1B4/R4PPP/R5K1 w - - 0 24,a2a7 a8a7 a1a7 e5e1 d3f1 c8f5,1541,75,89,1547,advantage defensiveMove endgame long,https://lichess.org/IQW9ts1W#47,
00R9D,8/1k6/1pn1R3/8/Pp4p1/4P3/5PK1/8 w - - 0 51,e6e4 b4b3 e4g4 b3b2,1220,168,82,8,advancedPawn crushing endgame short,https://lichess.org/3ZXSyu03#101,
00ROK,5k2/p1p2R2/1r2rp2/3p1Q2/2qP2R1/2P4P/6PK/4q3 b - - 0 33,f8f7 f5h7 f7f8 g4g8,1630,74,100,298,endgame mate mateIn2 short,https://lichess.org/EXabGwlP/black#66,
00RPk,8/2p5/5ppp/1PkP4/p4PPP/P1K5/8/8 b - - 0 39,c5b5 c3d4 c7c5 d5c6 b5c6 d4c4,2543,81,93,1095,advantage defensiveMove enPassant endgame long pawnEndgame,https://lichess.org/vOFXdfEu/black#78,
00RWr,6k1/5pp1/n3p2p/1q1pN3/8/4PB1P/Q4PPK/2r5 b - - 3 36,a6c5 a2a8 g8h7 e5f7 b5b2 a8h8 h7g6 h8g8 g6f6 f3h5,2974,114,88,413,crushing defensiveMove deflection endgame veryLong,https://lichess.org/20uXWTrv/black#72,
00RXz,1k1r4/pp1b4/2pq1p1p/6p1/8/1Q4P1/PP3PBP/3R2K1 b - - 0 27,d6e6 b3e6 d7e6 d1d8,1229,76,80,253,advantage endgame queensideAttack short,https://lichess.org/KgK5s7Qu/black#54,
00RYH,1k5r/ppp1R2p/3r1p2/5Q2/3p4/2qP4/2P2PPP/2K1R3 b - - 5 26,d6a6 e7e8 h8e8 e1e8,1029,83,89,119,backRankMate endgame mate mateIn2 short,https://lichess.org/qGI2u50w/black#52,
00Rcs,3k4/ppp2p1r/4p2P/5n2/3Pp1N1/2P2K2/P1P3P1/7R w - - 0 30,f3e4 f5g3 e4f4 g3h1,849,89,95,2246,crushing endgame fork short,https://lichess.org/6z8dEdCK#59,
00Rep,8/8/b1k5/p1N5/2p5/1P4P1/P6P/6K1 w - - 1 51,c5a6 c4c3 b3b4 c3c2,1625,76,94,570,advancedPawn crushing endgame knightEndgame short,https://lichess.org/jXFjUSJk#101,
00Rk3,8/1p2rppk/5q1p/Q4R2/2P5/PP5P/5PP1/5rK1 w - - 0 32,g1f1 f6a1 a5e1 e7e1,885,82,100,191,endgame mate mateIn2 short,https://lichess.org/9ceeRcuK#63,
00Rmm,2rr2k1/5ppp/p7/1p1nP3/1B1P1PP1/PK5P/4R3/3R4 w - - 4 30,e2c2 c8c2 b3c2 d5e3 c2d3 e3d1,1559,75,98,1205,advantage attraction endgame fork long,https://lichess.org/MjgWCyPg#59,
00Rvy,r6k/6bp/p7/2Q5/8/5P2/4bKPP/8 b - - 2 37,e2d3 c5d5 a8f8 d5d3,1296,84,9,54,advantage endgame fork short,https://lichess.org/AFL6C8p8/black#74,
00SCA,8/2Q5/2p2nk1/8/2r2K2/8/8/8 w - - 4 71,f4e5 c4e4 e5d6 f6e8 d6d7 e8c7,1206,77,95,1450,crushing endgame fork long,https://lichess.org/JVchiAe8#141,
00SIq,r3r1k1/1Q3ppp/8/pP6/2q5/7P/3R2P1/5R1K w - - 0 30,f1f7 c4f7 b7f7 g8f7,1903,75,83,245,crushing endgame short,https://lichess.org/WCK83FsZ#59,
00SPy,4r3/5pk1/pp3p2/7q/1P3P1p/P6P/4R1P1/3Q1R1K b - - 0 34,e8e2 f4f5 g7h6 d1d8,2422,94,86,74,advantage endgame quietMove short,https://lichess.org/b7nzWOyx/black#68,
00STy,8/1R5R/4kpp1/4p3/4P2K/5P1P/r7/6r1 b - - 10 40,a2h2 b7b6,1524,80,83,618,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/yc8Ey5PU/black#80,
00SUF,1n6/1P6/5pp1/8/2k3PP/4P3/3K4/8 b - - 0 51,c4c5 h4h5 g6h5 g4h5 c5d6 h5h6,1344,78,64,864,crushing endgame knightEndgame long master,https://lichess.org/zGMp3vwR/black#102,
00SeK,7k/pp5p/4r1pP/5pP1/3Q1n2/P1P5/KP6/5q2 b - - 1 35,h8g8 d4g7,995,179,89,29,endgame mate mateIn1 oneMove,https://lichess.org/GRpzFRNZ/black#70,
00SiY,8/8/3p2N1/3Pp1n1/4Pp1p/3k1P1P/6K1/8 w - - 8 57,g6h4 d3e2 h4f5 g5f3,2086,77,91,2572,crushing endgame knightEndgame master short zugzwang,https://lichess.org/nqOd6mWK#113,
00Sr6,4r2k/pQ5p/1p3p2/8/2p2P2/P6q/8/3R1RK1 w - - 0 37,b7f3 e8g8 g1f2 h3h2,1532,97,81,32,advantage endgame master short,https://lichess.org/jfGXGyER#73,
00SsI,6R1/p4p1p/2p1pp1k/8/2N5/4b1R1/4K1PP/2q5 b - - 1 29,e3g5 g3h3 g5h4 h3h4,1071,75,98,747,endgame,https://lichess.org/WfTPI1ZC/black#58,
00Svg,8/p7/1p4k1/2pN2p1/4Pp2/P1P4r/1P3KR1/8 w - - 6 50,f2e2 f4f3 e2f2 f3g2,1182,78,64,102,advancedPawn advantage endgame fork master short,https://lichess.org/hCcakyYf#99,
00T85,8/8/8/8/8/4K3/1k3Q2/1q6 b - - 5 53,b2c1 f2d2,1014,82,93,1509,endgame master mate mateIn1 oneMove queenEndgame,https://lichess.org/j3dOR5SJ/black#106,
00TAb,6k1/5pp1/p1N1b3/1n5p/1B4P1/P4P1P/2K5/8 b - - 2 42,e6d5 c6e7 g8h7 e7d5,700,97,94,279,advantage endgame fork master short,https://lichess.org/vPUJ0Lkg/black#84,
00TFd,1R6/8/p1P3k1/6pp/1P6/6PK/r6P/8 w - - 1 40,c6c7 g5g4 h3h4 a2h2,1132,219,100,18,deflection endgame mate mateIn2 rookEndgame short,https://lichess.org/olkVoMlg#79,
00TLz,8/p3Q2p/6p1/4p1k1/5q2/8/Pr4PP/6K1 b - - 1 36,f4f6 h2h4 g5f5 g2g4 f5g4 e7f6,1464,75,82,539,advantage deflection endgame long,https://lichess.org/iQZPp2A2/black#72,
00TOX,b7/p1k1pp2/1pn2qp1/8/4B3/1PNR4/P1P2PP1/5K2 b - - 1 26,a7a6 c3d5 c7b8 d5f6,782,76,86,207,crushing endgame fork short,https://lichess.org/bAOdaE0p/black#52,
00TOt,5bk1/5ppp/8/Q7/3p4/8/P1K1q2P/2R5 w - - 2 33,a5d2 d4d3 c2c3 f8b4,1403,75,87,1475,crushing endgame short,https://lichess.org/azv2NWmg#65,
00TQf,4r1k1/p1R1n2p/4N3/5rK1/8/6PP/P3R3/8 w - - 3 46,g5g4 h7h5 g4h4 e7g6,1309,76,93,2005,endgame mate mateIn2 short,https://lichess.org/aPLWBAFg#91,
00TRo,5q1k/2r3p1/1p2p2b/3p2NQ/3P4/1p6/5R2/6K1 b - - 1 38,f8b4 h5e8 b4f8 f2f8,1924,76,93,3969,endgame mate mateIn2 short,https://lichess.org/h4dPcMj5/black#76,
00TU2,1k1r4/1p3Qp1/p2q3p/3N4/1b6/8/PP3PPP/2R3K1 w - - 4 22,d5b4 d6d1 c1d1 d8d1,582,92,92,1296,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/p32396Rd#43,
00TV2,6k1/p1Q2p1p/4p1p1/3p4/1r6/7P/Pq3PP1/5RK1 b - - 2 26,b2a2 c7c8 g8g7 c8c3 d5d4 c3b4,1733,74,89,664,advantage endgame fork long master,https://lichess.org/6qHoYzpM/black#52,
00TXF,3R4/6pk/4rp1p/p1N1P3/1p3P2/1Pb4P/6P1/6K1 b - - 1 33,e6c6 e5e6 c6e6 c5e6,1734,76,90,174,crushing endgame short,https://lichess.org/l8slGC2i/black#66,
00Ta0,4k3/1R6/6p1/4Np1p/7P/2r3PK/5b2/8 w - - 11 47,e5g6 c3g3 h3h2 g3g6,1120,76,95,2274,crushing endgame fork short,https://lichess.org/kDwb7v3y#93,
00Tge,8/5k2/8/1p1p2pN/1PpP1nP1/2P1KP2/8/8 b - - 10 58,f4h5 g4h5 f7g7 f3f4,1100,78,95,2474,crushing endgame short,https://lichess.org/Jri9vZwO/black#116,
00TiV,8/1kp5/4n3/3pN3/r2P3R/2K4P/8/8 w - - 5 48,e5f3 a4a3 c3c2 a3f3,1175,83,93,1197,crushing endgame short skewer,https://lichess.org/Wm6c0Vk6#95,
00Tll,5r1k/1pp3p1/7p/pP1N4/P3P3/2PP3P/3BnbPK/R7 w - - 2 27,d5c7 f2g3 h2h1 g3c7,1554,75,90,1478,advantage endgame fork short,https://lichess.org/rnssRcMM#53,
00Tmr,2r2rQk/6pp/p6N/1p1p4/2pq4/P6P/1P3PP1/4R1K1 b - - 9 36,f8g8 h6f7,947,78,100,197,endgame mate mateIn1 oneMove smotheredMate,https://lichess.org/d74dVX2e/black#72,
00TuA,8/6p1/8/pp2k1p1/2p2p2/2P1KPPP/PP6/8 w - - 0 37,e3f2 f4g3 f2g3 e5f5,2282,87,90,1332,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/qtped91w#73,
00U2C,8/8/6RP/2p5/p1k1pP2/4P3/np1K4/8 w - - 0 48,g6b6 a2b4 b6b4 c4b4 d2c2 b4a3 h6h7 a3a2,2334,92,90,1570,crushing defensiveMove endgame master quietMove veryLong,https://lichess.org/ZQ9GNX6h#95,
00UEs,8/3R3p/5kp1/8/2Bnp3/1P5P/P6r/4K3 b - - 1 40,f6e5 d7d5 e5f4 d5d4,1512,76,88,882,advantage deflection endgame master short,https://lichess.org/Owc0qiXL/black#80,
00UHZ,3n2k1/6p1/pp3p1p/8/2r1NR1P/6P1/1PP5/1K6 b - - 1 32,d8e6 e4f6 g7f6 f4c4,1071,79,89,3456,advantage discoveredAttack endgame short,https://lichess.org/bQ4MdAO1/black#64,
00UOA,6k1/5p1p/4pbp1/p2p4/2rP1P2/P3B1P1/1P2R1KP/8 b - - 0 30,f6d4 b2b3 c4c2 e2c2,1640,75,84,207,advantage endgame short,https://lichess.org/DUwr5LiX/black#60,
00Ui0,r5k1/5pp1/2p5/P1N4p/2Pp1n2/1P3P2/5P1P/3R2K1 w - - 1 26,d1d4 f4e2 g1f1 e2d4,673,96,92,1840,crushing endgame fork short,https://lichess.org/R2pJ0rIG#51,
00UkB,8/8/n1R4p/P5p1/r4p1k/7P/5PK1/8 b - - 5 50,a4a5 c6h6,561,94,96,166,endgame mate mateIn1 oneMove,https://lichess.org/A2DzkmFy/black#100,
00V0G,8/6P1/5k1K/8/8/3p4/PR6/6r1 w - - 1 49,b2d2 g1h1 d2h2 h1h2,1122,81,90,720,endgame mate mateIn2 rookEndgame short,https://lichess.org/UYjzL2st#97,
00V8g,8/4k3/8/1K1n4/P7/8/1P6/8 b - - 0 57,d5c7 b5c6 e7d8 c6b7 d8d7 a4a5,2390,83,77,88,crushing defensiveMove endgame knightEndgame long,https://lichess.org/iPi2LNEj/black#114,
00VC1,1k2r3/p2r1R2/2Q5/1p5p/P1P3p1/8/6PP/7K w - - 2 44,c6d7 e8e1 f7f1 e1f1,428,119,71,488,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/EjJXrCqs#87,
00VDN,3r4/3r2k1/p7/3p2p1/3R2Pp/1P2PK2/P2R4/8 w - - 0 38,e3e4 d5e4 f3e3 d7d4,1496,79,50,47,crushing discoveredAttack endgame master rookEndgame short,https://lichess.org/Tex5WhjM#75,
00VEe,3r4/4k3/3pn3/p3r1p1/PpB3K1/1P4P1/3R4/7R b - - 3 47,d8f8 h1h7 f8f7 h7f7 e7f7 d2d6,1510,106,100,48,crushing endgame long master masterVsMaster,https://lichess.org/igcJqKC1/black#94,
00VFK,8/6pk/7p/Q7/6P1/3q3K/1P5P/8 w - - 1 45,h3h4 g7g5 a5g5 h6g5,1009,93,93,982,crushing endgame master queenEndgame short,https://lichess.org/cuisbvqQ#89,
00VGt,3K4/8/2P5/6pp/1n6/5PkP/R5P1/8 w - - 3 61,a2a5 b4c6 d8d7 c6a5,824,98,92,427,crushing endgame fork short,https://lichess.org/kgtHwkuS#121,
00VIe,8/8/8/P6p/8/2RnkN2/r7/3K4 w - - 1 60,f3e1 a2d2,2039,79,94,18900,endgame mate mateIn1 oneMove vukovicMate,https://lichess.org/ugqyRWZm#119,
00VRm,3r2k1/pQ3pp1/1p2p2p/8/2P5/1P6/P3qPPP/5RK1 w - - 0 22,b7a7 d8d1 a7a8 g8h7 a8e4 e2e4,1435,78,80,72,crushing endgame long master,https://lichess.org/9VSX0Fck#43,
00VhV,5k2/5P2/4K3/4p3/ppp1P3/2P1P3/PP4P1/8 w - - 2 50,g2g4 a4a3 c3b4 a3b2,1589,75,90,448,advancedPawn crushing endgame pawnEndgame short,https://lichess.org/ZIHizXwv#99,
00ViT,6k1/5pp1/4p2p/1p1bPP2/1P1P1KP1/1r6/3B1R1P/8 w - - 0 37,f5f6 g7g5,1402,111,69,82,endgame mate mateIn1 oneMove,https://lichess.org/GZhSC72T#73,
